TAE_W4-17_119,-1,W4-17_h2s,2,W4-17_h,1,W4-17_s,0.293079462,,,,
TAE_W4-17_120,-1,W4-17_hccf,2,W4-17_c,1,W4-17_f,1,W4-17_h,0.634970973,,
TAE_W4-17_121,-1,W4-17_hcl,1,W4-17_h,1,W4-17_cl,0.171296348,,,,
TAE_W4-17_122,-1,W4-17_hclo4,1,W4-17_h,1,W4-17_cl,4,W4-17_o,0.534513449,,
TAE_W4-17_123,-1,W4-17_hcn,1,W4-17_h,1,W4-17_c,1,W4-17_n,0.49946694,,
TAE_W4-17_124,-1,W4-17_hcnh,1,W4-17_c,1,W4-17_n,2,W4-17_h,0.535785144,,
TAE_W4-17_125,-1,W4-17_hcno,1,W4-17_c,1,W4-17_o,1,W4-17_n,1,W4-17_h,0.58152154
TAE_W4-17_126,-1,W4-17_hco,1,W4-17_h,1,W4-17_c,1,W4-17_o,0.445300386,,
TAE_W4-17_127,-1,W4-17_hcof,1,W4-17_c,1,W4-17_o,1,W4-17_f,1,W4-17_h,0.643369258
TAE_W4-17_128,-1,W4-17_hf,1,W4-17_h,1,W4-17_f,0.225717878,,,,
TAE_W4-17_129,-1,W4-17_hnc,1,W4-17_h,1,W4-17_c,1,W4-17_n,0.475180436,,
TAE_W4-17_130,-1,W4-17_hnco,1,W4-17_c,1,W4-17_o,1,W4-17_n,1,W4-17_h,0.692707196
TAE_W4-17_131,-1,W4-17_hnnn,1,W4-17_h,3,W4-17_n,0.528629868,,,,
TAE_W4-17_132,-1,W4-17_hno,1,W4-17_h,1,W4-17_n,1,W4-17_o,0.328122784,,
TAE_W4-17_133,-1,W4-17_hocl,1,W4-17_h,1,W4-17_o,1,W4-17_cl,0.264904567,,
TAE_W4-17_134,-1,W4-17_hoclo,1,W4-17_h,2,W4-17_o,1,W4-17_cl,0.32555549,,
TAE_W4-17_135,-1,W4-17_hoclo2,1,W4-17_h,3,W4-17_o,1,W4-17_cl,0.435335589,,
TAE_W4-17_136,-1,W4-17_hocn,1,W4-17_c,1,W4-17_o,1,W4-17_n,1,W4-17_h,0.653408955
TAE_W4-17_137,-1,W4-17_hof,1,W4-17_h,1,W4-17_o,1,W4-17_f,0.252840995,,
TAE_W4-17_138,-1,W4-17_honc,1,W4-17_c,1,W4-17_o,1,W4-17_n,1,W4-17_h,0.557936221
TAE_W4-17_139,-1,W4-17_hoo,1,W4-17_h,2,W4-17_o,0.279741008,,,,
TAE_W4-17_140,-1,W4-17_hooh,2,W4-17_h,2,W4-17_o,0.428806599,,,,
TAE_W4-17_141,-1,W4-17_hs,1,W4-17_h,1,W4-17_s,0.13980676,,,,
TAE_W4-17_142,-1,W4-17_ketene,2,W4-17_c,1,W4-17_o,2,W4-17_h,0.850091393,,
TAE_W4-17_143,-1,W4-17_methanol,1,W4-17_c,1,W4-17_o,4,W4-17_h,0.818267148,,
TAE_W4-17_144,-1,W4-17_n-butane,4,W4-17_c,10,W4-17_h,2.075874609,,,,
TAE_W4-17_145,-1,W4-17_n-pentane,5,W4-17_c,12,W4-17_h,2.545475842,,,,
TAE_W4-17_146,-1,W4-17_n2,2,W4-17_n,0.364106332,,,,,,
TAE_W4-17_147,-1,W4-17_n2h,2,W4-17_n,1,W4-17_h,0.358273746,,,,
TAE_W4-17_148,-1,W4-17_n2h4,4,W4-17_h,2,W4-17_n,0.698380422,,,,
TAE_W4-17_149,-1,W4-17_n2o,2,W4-17_n,1,W4-17_o,0.431627275,,,,
TAE_W4-17_150,-1,W4-17_n2o4,2,W4-17_n,4,W4-17_o,0.751654558,,,,
TAE_W4-17_151,-1,W4-17_nccn,2,W4-17_n,2,W4-17_c,0.799924782,,,,
TAE_W4-17_152,-1,W4-17_nh,1,W4-17_n,1,W4-17_h,0.132412443,,,,
TAE_W4-17_153,-1,W4-17_nh2,1,W4-17_n,2,W4-17_h,0.29095997,,,,
TAE_W4-17_154,-1,W4-17_nh2cl,1,W4-17_n,1,W4-17_cl,2,W4-17_h,0.395277199,,
TAE_W4-17_155,-1,W4-17_nh2f,1,W4-17_n,2,W4-17_h,1,W4-17_f,0.408711269,,
TAE_W4-17_156,-1,W4-17_nh2oh,1,W4-17_n,3,W4-17_h,1,W4-17_o,0.573255523,,
TAE_W4-17_157,-1,W4-17_nh3,1,W4-17_n,3,W4-17_h,0.474909523,,,,
TAE_W4-17_158,-1,W4-17_no,1,W4-17_n,1,W4-17_o,0.243422803,,,,
TAE_W4-17_159,-1,W4-17_no2,1,W4-17_n,2,W4-17_o,0.363134234,,,,
TAE_W4-17_160,-1,W4-17_o2,2,W4-17_o,0.192539071,,,,,,
TAE_W4-17_161,-1,W4-17_o3,3,W4-17_o,0.234944837,,,,,,
TAE_W4-17_162,-1,W4-17_oclo,2,W4-17_o,1,W4-17_cl,0.204124562,,,,
TAE_W4-17_163,-1,W4-17_ocs,1,W4-17_o,1,W4-17_c,1,W4-17_s,0.535020215,,
TAE_W4-17_164,-1,W4-17_of,1,W4-17_o,1,W4-17_f,0.084572492,,,,
TAE_W4-17_165,-1,W4-17_oh,1,W4-17_o,1,W4-17_h,0.170834203,,,,
TAE_W4-17_166,-1,W4-17_oxadiazole,2,W4-17_c,2,W4-17_h,2,W4-17_n,1,W4-17_o,1.125193424
TAE_W4-17_167,-1,W4-17_oxetane,3,W4-17_c,6,W4-17_h,1,W4-17_o,1.510956815,,
TAE_W4-17_168,-1,W4-17_oxirane,2,W4-17_c,1,W4-17_o,4,W4-17_h,1.038216185,,
TAE_W4-17_169,-1,W4-17_oxirene,2,W4-17_c,1,W4-17_o,2,W4-17_h,0.726730613,,
TAE_W4-17_170,-1,W4-17_p2,2,W4-17_p,0.187423607,,,,,,
TAE_W4-17_171,-1,W4-17_p4,4,W4-17_p,0.46305312,,,,,,
TAE_W4-17_172,-1,W4-17_pf3,1,W4-17_p,3,W4-17_f,0.582619532,,,,
TAE_W4-17_173,-1,W4-17_pf5,1,W4-17_p,5,W4-17_f,0.894911467,,,,
TAE_W4-17_174,-1,W4-17_ph3,1,W4-17_p,3,W4-17_h,0.386082112,,,,
TAE_W4-17_175,-1,W4-17_propane,3,W4-17_c,8,W4-17_h,1.606176166,,,,
TAE_W4-17_176,-1,W4-17_propene,3,W4-17_c,6,W4-17_h,1.372968356,,,,
TAE_W4-17_177,-1,W4-17_propyne,3,W4-17_c,4,W4-17_h,1.124398216,,,,
TAE_W4-17_178,-1,W4-17_pyrrole,4,W4-17_c,5,W4-17_h,1,W4-17_n,1.709613727,,
TAE_W4-17_179,-1,W4-17_s2,2,W4-17_s,0.166133075,,,,,,
TAE_W4-17_180,-1,W4-17_s2o,2,W4-17_s,1,W4-17_o,0.332664551,,,,
TAE_W4-17_181,-1,W4-17_s3,3,W4-17_s,0.268283005,,,,,,
TAE_W4-17_182,-1,W4-17_s4-c2v,4,W4-17_s,0.373428907,,,,,,
TAE_W4-17_183,-1,W4-17_sf6,1,W4-17_s,6,W4-17_f,0.773574562,,,,
TAE_W4-17_184,-1,W4-17_si2h6,2,W4-17_si,6,W4-17_h,0.853979784,,,,
TAE_W4-17_185,-1,W4-17_sif,1,W4-17_si,1,W4-17_f,0.227438969,,,,
TAE_W4-17_186,-1,W4-17_sif4,1,W4-17_si,4,W4-17_f,0.920719862,,,,
TAE_W4-17_187,-1,W4-17_sih,1,W4-17_si,1,W4-17_h,0.117815043,,,,
TAE_W4-17_188,-1,W4-17_sih3f,1,W4-17_si,3,W4-17_h,1,W4-17_f,0.609935475,,
TAE_W4-17_189,-1,W4-17_sih4,1,W4-17_si,4,W4-17_h,0.517841178,,,,
TAE_W4-17_190,-1,W4-17_silole,4,W4-17_c,6,W4-17_h,1,W4-17_si,1.754405116,,
TAE_W4-17_191,-1,W4-17_sio,1,W4-17_si,1,W4-17_o,0.307629054,,,,
TAE_W4-17_192,-1,W4-17_so,1,W4-17_s,1,W4-17_o,0.201542926,,,,
TAE_W4-17_193,-1,W4-17_so2,1,W4-17_s,2,W4-17_o,0.415260976,,,,
TAE_W4-17_194,-1,W4-17_so3,1,W4-17_s,3,W4-17_o,0.55280482,,,,
TAE_W4-17_195,-1,W4-17_ssh,2,W4-17_s,1,W4-17_h,0.26316754,,,,
TAE_W4-17_196,-1,W4-17_t-butadiene,4,W4-17_c,6,W4-17_h,1.614429434,,,,
TAE_W4-17_197,-1,W4-17_t-hcoh,1,W4-17_c,1,W4-17_o,2,W4-17_h,0.513873108,,
TAE_W4-17_198,-1,W4-17_t-hono,1,W4-17_h,1,W4-17_n,2,W4-17_o,0.498176122,,
TAE_W4-17_199,-1,W4-17_t-hooo,1,W4-17_h,3,W4-17_o,0.371739688,,,,
TAE_W4-17_200,-1,W4-17_t-n2h2,2,W4-17_h,2,W4-17_n,0.472487247,,,,
TAE_W4-17_201,-1,W4-17_tetrahedrane,4,W4-17_c,4,W4-17_h,1.264506166,,,,
TAE_W4-17_202,-1,W4-17_thiophene,4,W4-17_c,4,W4-17_h,1,W4-17_s,1.537805832,,
TAE_W4-17_203,-1,W4-17_trans-c2f2cl2,2,W4-17_c,2,W4-17_f,2,W4-17_cl,0.843637302,,
BDE99_1,1,W4-17_foof,-1,W4-17_f,-1,W4-17_fo2,-0.028127064,,,,
BDE99_2,1,W4-17_foof,-2,W4-17_of,-0.073656255,,,,,,
BDE99_3,1,W4-17_oclo,-1,W4-17_o,-1,W4-17_clo,-0.099870998,,,,
BDE99_4,1,W4-17_cloo,-1,W4-17_clo,-1,W4-17_o,-0.097114068,,,,
BDE99_5,1,W4-17_cloo,-1,W4-17_cl,-1,W4-17_o2,-0.008860424,,,,
BDE99_6,1,W4-17_fo2,-1,W4-17_of,-1,W4-17_o,-0.130117552,,,,
BDE99_7,1,W4-17_fo2,-1,W4-17_f,-1,W4-17_o2,-0.022151059,,,,
BDE99_8,1,W4-17_cl2o,-1,W4-17_clo,-1,W4-17_cl,-0.057385585,,,,
BDE99_9,1,W4-17_f2o,-1,W4-17_of,-1,W4-17_f,-0.064859576,,,,
BDE99_10,1,W4-17_hocl,-1,W4-17_h,-1,W4-17_clo,-0.160603146,,,,
BDE99_11,1,W4-17_hocl,-1,W4-17_oh,-1,W4-17_cl,-0.094054353,,,,
BDE99_12,1,W4-17_hof,-1,W4-17_h,-1,W4-17_of,-0.168252433,,,,
BDE99_13,1,W4-17_hof,-1,W4-17_oh,-1,W4-17_f,-0.081990791,,,,
BDE99_14,1,W4-17_no2,-1,W4-17_no,-1,W4-17_o,-0.119743207,,,,
BDE99_15,1,W4-17_n2o,-1,W4-17_no,-1,W4-17_n,-0.188204322,,,,
BDE99_16,1,W4-17_n2o,-1,W4-17_n2,-1,W4-17_o,-0.067504954,,,,
BDE99_17,1,W4-17_t-hono,-1,W4-17_h,-1,W4-17_no2,-0.135089588,,,,
BDE99_18,1,W4-17_t-hono,-1,W4-17_oh,-1,W4-17_no,-0.083982792,,,,
BDE99_19,1,W4-17_hnc,-1,W4-17_h,-1,W4-17_cn,-0.18621232,,,,
BDE99_20,1,W4-17_hnc,-1,W4-17_nh,-1,W4-17_c,-0.342799591,,,,
BDE99_21,1,W4-17_honc,-1,W4-17_oh,-1,W4-17_cn,-0.098149908,,,,
BDE99_22,1,W4-17_hnco,-1,W4-17_nh,-1,W4-17_co,-0.146467902,,,,
BDE99_23,1,W4-17_hcno,-1,W4-17_ch,-1,W4-17_no,-0.203996912,,,,
BDE99_24,1,W4-17_hno,-1,W4-17_h,-1,W4-17_no,-0.084683977,,,,
BDE99_25,1,W4-17_hno,-1,W4-17_nh,-1,W4-17_o,-0.195678312,,,,
BDE99_26,1,W4-17_methanol,-1,W4-17_ch3,-1,W4-17_oh,-0.156842247,,,,
BDE99_27,1,W4-17_t-hcoh,-1,W4-17_ch,-1,W4-17_oh,-0.20884146,,,,
BDE99_28,1,W4-17_t-hcoh,-1,W4-17_hco,-1,W4-17_h,-0.068604539,,,,
BDE99_29,1,W4-17_formic,-1,W4-17_hco,-1,W4-17_oh,-0.18369443,,,,
BDE99_30,1,W4-17_ketene,-1,W4-17_ch2c,-1,W4-17_o,-0.276537646,,,,
BDE99_31,1,W4-17_ketene,-1,W4-17_ch2-trip,-1,W4-17_co,-0.132252978,,,,
BDE99_32,1,W4-17_glyoxal,-2,W4-17_hco,-0.121528041,,,,,,
BDE99_33,1,W4-17_acetaldehyde,-1,W4-17_ch3,-1,W4-17_hco,-0.144332476,,,,
BDE99_34,1,W4-17_f2co,-1,W4-17_cf2,-1,W4-17_o,-0.257924382,,,,
BDE99_35,1,W4-17_hcof,-1,W4-17_hco,-1,W4-17_f,-0.198116523,,,,
BDE99_36,1,W4-17_h2co,-1,W4-17_hco,-1,W4-17_h,-0.151774595,,,,
BDE99_37,1,W4-17_h2co,-1,W4-17_ch2-trip,-1,W4-17_o,-0.293079228,,,,
BDE99_38,1,W4-17_hco,-1,W4-17_h,-1,W4-17_co,-0.031378011,,,,
BDE99_39,1,W4-17_hco,-1,W4-17_ch,-1,W4-17_o,-0.311070988,,,,
BDE99_40,1,W4-17_cs2,-1,W4-17_cs,-1,W4-17_s,-0.173001365,,,,
BDE99_41,1,W4-17_co2,-1,W4-17_co,-1,W4-17_o,-0.207821555,,,,
BDE99_42,1,W4-17_ch2nh2,-1,W4-17_ch2-trip,-1,W4-17_nh2,-0.173606933,,,,
BDE99_43,1,W4-17_ch2nh2,-1,W4-17_ch2nh,-1,W4-17_h,-0.068253947,,,,
BDE99_44,1,W4-17_ch3nh,-1,W4-17_ch3,-1,W4-17_nh,-0.133320691,,,,
BDE99_45,1,W4-17_ch3nh,-1,W4-17_ch2nh,-1,W4-17_h,-0.056078832,,,,
BDE99_46,1,W4-17_ch3nh2,-1,W4-17_ch2nh2,-1,W4-17_h,-0.159407945,,,,
BDE99_47,1,W4-17_ch3nh2,-1,W4-17_ch3nh,-1,W4-17_h,-0.17158306,,,,
BDE99_48,1,W4-17_ch2nh,-1,W4-17_hcnh,-1,W4-17_h,-0.164443726,,,,
BDE99_49,1,W4-17_hcnh,-1,W4-17_nh,-1,W4-17_ch,-0.26920708,,,,
BDE99_50,1,W4-17_hcnh,-1,W4-17_hcn,-1,W4-17_h,-0.036381919,,,,
BDE99_51,1,W4-17_hcn,-1,W4-17_cn,-1,W4-17_h,-0.210466933,,,,
BDE99_52,1,W4-17_hcn,-1,W4-17_ch,-1,W4-17_n,-0.365253434,,,,
BDE99_53,1,W4-17_nccn,-2,W4-17_cn,-0.222052415,,,,,,
BDE99_54,1,W4-17_h2s,-1,W4-17_hs,-1,W4-17_h,-0.15327258,,,,
BDE99_55,1,W4-17_t-hooo,-1,W4-17_hoo,-1,W4-17_o,-0.092046415,,,,
BDE99_56,1,W4-17_t-hooo,-1,W4-17_oh,-1,W4-17_o2,-0.008398279,,,,
BDE99_57,1,W4-17_t-hooo,-1,W4-17_h,-1,W4-17_o3,-0.13684255,,,,
BDE99_58,1,W4-17_o3,-1,W4-17_o2,-1,W4-17_o,-0.042389796,,,,
